resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,circuitRef,country,lat,lng,alt,driverRef,dob,nationality_driver,constructorRef,nationality_constructor,status,driver_age,is_dnf,podium,in_points,driver_standing_pts,driver_standing_pos,driver_wins_so_far,constructor_standing_pts,constructor_standing_pos,constructor_wins_so_far,quali_position,best_quali_sec,quali_gap_to_pole,pit_stop_count
6724,312,65,32,12.0,24,14.0,14,14,0.0,55,,,,,,,51,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,herbert,1964-06-25,British,team_lotus,British,Oil pressure,27.0,1,0,0,0.0,28.0,0.0,3.0,9.0,0.0,,,,0
6725,312,87,34,8.0,12,,R,15,0.0,52,,,,,,,5,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,blundell,1966-04-08,British,brabham,British,Engine,25.3,1,0,0,0.0,25.0,0.0,0.0,15.0,0.0,,,,0
6726,312,110,17,33.0,13,,R,16,0.0,41,,,,,,,20,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,cesaris,1959-05-31,Italian,jordan,Irish,Spun off,32.1,1,0,0,7.0,9.0,0.0,10.0,6.0,0.0,,,,0
6727,312,55,6,28.0,6,,R,17,0.0,31,,,,,,,4,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,alesi,1964-06-11,French,ferrari,Italian,Collision,27.1,1,0,0,8.0,8.0,0.0,29.0,3.0,0.0,,,,0
6728,312,88,26,30.0,22,,R,18,0.0,29,,,,,,,4,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,suzuki,1960-09-08,Japanese,lola,British,Collision,30.8,1,0,0,1.0,18.0,0.0,1.0,10.0,0.0,,,,0
6729,312,123,27,25.0,19,,R,19,0.0,29,,,,,,,5,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,boutsen,1957-07-13,Belgian,ligier,French,Engine,34.0,1,0,0,0.0,20.0,0.0,0.0,12.0,0.0,,,,0
6730,312,84,34,7.0,14,,R,20,0.0,28,,,,,,,37,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,brundle,1959-06-01,British,brabham,British,Throttle,32.1,1,0,0,0.0,29.0,0.0,0.0,15.0,0.0,,,,0
6731,312,105,29,9.0,26,,R,21,0.0,25,,,,,,,7,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,alboreto,1956-12-23,Italian,footwork,British,Transmission,34.6,1,0,0,0.0,33.0,0.0,0.0,17.0,0.0,,,,0
6732,312,127,41,15.0,9,,R,22,0.0,24,,,,,,,83,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,gugelmin,1963-04-20,Brazilian,leyton,British,Chassis,28.2,1,0,0,0.0,22.0,0.0,0.0,14.0,0.0,,,,0
6733,312,90,22,19.0,7,,R,23,0.0,21,,,,,,,6,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,moreno,1959-02-11,Brazilian,benetton,Italian,Gearbox,32.4,1,0,0,5.0,10.0,0.0,23.0,4.0,1.0,,,,0
6734,312,103,26,29.0,21,,R,24,0.0,21,,,,,,,7,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,bernard,1964-08-24,French,lola,British,Transmission,26.9,1,0,0,1.0,17.0,0.0,1.0,10.0,0.0,,,,0
6735,312,122,41,16.0,16,,R,25,0.0,16,,,,,,,20,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,capelli,1963-05-24,Italian,leyton,British,Spun off,28.1,1,0,0,0.0,31.0,0.0,0.0,14.0,0.0,,,,0
6736,312,119,3,6.0,3,,R,26,0.0,1,,,,,,,4,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,patrese,1954-04-17,Italian,williams,British,Collision,37.2,1,0,0,22.0,3.0,1.0,55.0,2.0,3.0,,,,0
6737,312,100,27,26.0,0,,F,27,0.0,0,,,,,,,81,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,comas,1963-09-28,French,ligier,French,Did not qualify,27.8,1,0,0,0.0,24.0,0.0,0.0,12.0,0.0,,,,0
6738,312,140,29,10.0,0,,F,28,0.0,0,,,,,,,81,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,johansson,1956-09-08,Swedish,footwork,British,Did not qualify,34.8,1,0,0,0.0,30.0,0.0,0.0,17.0,0.0,,,,0
6739,312,120,39,18.0,0,,F,29,0.0,0,,,,,,,81,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,barbazza,1963-04-02,Italian,ags,French,Did not qualify,28.3,1,0,0,0.0,35.0,0.0,0.0,16.0,0.0,,,,0
6740,312,99,39,17.0,0,,F,30,0.0,0,,,,,,,81,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,tarquini,1962-03-02,Italian,ags,French,Did not qualify,29.4,1,0,0,0.0,26.0,0.0,0.0,16.0,0.0,,,,0
6741,312,129,36,14.0,0,,F,31,0.0,0,,,,,,,97,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,grouillard,1958-09-02,French,fondmetal,Italian,Did not prequalify,32.9,1,0,0,0.0,32.0,0.0,0.0,18.0,0.0,,,,0
6742,312,78,40,34.0,0,,F,32,0.0,0,,,,,,,97,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,larini,1964-03-19,Italian,lambo,Italian,Did not prequalify,27.3,1,0,0,0.0,23.0,0.0,0.0,13.0,0.0,,,,0
6743,312,128,40,35.0,0,,F,33,0.0,0,,,,,,,97,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,poele,1961-09-30,Belgian,lambo,Italian,Did not prequalify,29.8,1,0,0,0.0,27.0,0.0,0.0,13.0,0.0,,,,0
6744,312,142,42,31.0,0,,F,34,0.0,0,,,,,,,97,1991,8,9,British Grand Prix,1991-07-14,silverstone,UK,52.0786,-1.01694,153,chaves,1965-02-27,Portuguese,coloni,Italian,Did not prequalify,26.4,1,0,0,0.0,36.0,0.0,0.0,19.0,0.0,,,,0
6745,313,95,3,5.0,1,1.0,1,1,10.0,45,1:19:29.661,4769661.0,,,,,1,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,mansell,1953-08-08,British,williams,British,Finished,38.0,0,1,1,43.0,2.0,3.0,71.0,1.0,4.0,,,,0
6746,313,119,3,6.0,4,2.0,2,2,6.0,45,+13.779,4783440.0,,,,,1,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,patrese,1954-04-17,Italian,williams,British,Finished,37.3,0,1,1,28.0,3.0,1.0,71.0,1.0,4.0,,,,0
6747,313,55,6,28.0,6,3.0,3,3,4.0,45,+17.618,4787279.0,,,,,1,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,alesi,1964-06-11,French,ferrari,Italian,Finished,27.1,0,1,1,12.0,7.0,0.0,33.0,3.0,0.0,,,,0
6748,313,77,1,2.0,3,4.0,4,4,3.0,45,+32.651,4802312.0,,,,,1,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,berger,1959-08-27,Austrian,mclaren,British,Finished,31.9,0,0,1,19.0,5.0,0.0,70.0,2.0,4.0,,,,0
6749,313,110,17,33.0,7,5.0,5,5,2.0,45,+1:17.537,4847198.0,,,,,1,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,cesaris,1959-05-31,Italian,jordan,Irish,Finished,32.2,0,0,1,9.0,9.0,0.0,13.0,5.0,0.0,,,,0
6750,313,92,17,32.0,11,6.0,6,6,1.0,45,+1:40.605,4870266.0,,,,,1,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,gachot,1962-12-23,Belgian,jordan,Irish,Finished,28.6,0,0,1,4.0,12.0,0.0,13.0,5.0,0.0,,,,0
6751,313,102,1,1.0,2,7.0,7,7,0.0,44,,,,,,,60,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,senna,1960-03-21,Brazilian,mclaren,British,Out of fuel,31.4,1,0,0,51.0,1.0,4.0,70.0,2.0,4.0,,,,0
6752,313,90,22,19.0,9,8.0,8,8,0.0,44,,,,,,,11,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,moreno,1959-02-11,Brazilian,benetton,Italian,+1 Lap,32.5,0,0,0,5.0,10.0,0.0,23.0,4.0,1.0,,,,0
6753,313,123,27,25.0,17,9.0,9,9,0.0,44,,,,,,,11,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,boutsen,1957-07-13,Belgian,ligier,French,+1 Lap,34.0,0,0,0,0.0,20.0,0.0,0.0,12.0,0.0,,,,0
6754,313,139,35,21.0,18,10.0,10,10,0.0,44,,,,,,,11,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,pirro,1962-01-12,Italian,dallara,Italian,+1 Lap,29.5,0,0,0,1.0,16.0,0.0,5.0,7.0,0.0,,,,0
6755,313,84,34,7.0,15,11.0,11,11,0.0,43,,,,,,,12,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,brundle,1959-06-01,British,brabham,British,+2 Laps,32.2,0,0,0,0.0,29.0,0.0,0.0,15.0,0.0,,,,0
6756,313,87,34,8.0,21,12.0,12,12,0.0,43,,,,,,,12,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,blundell,1966-04-08,British,brabham,British,+2 Laps,25.3,0,0,0,0.0,25.0,0.0,0.0,15.0,0.0,,,,0
6757,313,131,25,4.0,14,13.0,13,13,0.0,41,,,,,,,14,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,modena,1963-05-12,Italian,tyrrell,British,+4 Laps,28.2,0,0,0,9.0,8.0,0.0,11.0,6.0,0.0,,,,0
6758,313,117,6,27.0,5,,R,14,0.0,37,,,,,,,20,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,prost,1955-02-24,French,ferrari,Italian,Spun off,36.4,1,0,0,21.0,4.0,0.0,33.0,3.0,0.0,,,,0
6759,313,122,41,16.0,12,,R,15,0.0,36,,,,,,,5,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,capelli,1963-05-24,Italian,leyton,British,Engine,28.2,1,0,0,0.0,31.0,0.0,0.0,14.0,0.0,,,,0
6760,313,109,35,22.0,20,,R,16,0.0,35,,,,,,,5,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,lehto,1966-01-31,Finnish,dallara,Italian,Engine,25.5,1,0,0,4.0,11.0,0.0,5.0,7.0,0.0,,,,0
6761,313,137,22,20.0,8,,R,17,0.0,27,,,,,,,5,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,piquet,1952-08-17,Brazilian,benetton,Italian,Engine,38.9,1,0,0,18.0,6.0,1.0,23.0,4.0,1.0,,,,0
6762,313,138,25,3.0,13,,R,18,0.0,26,,,,,,,6,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,satoru_nakajima,1953-02-23,Japanese,tyrrell,British,Gearbox,38.4,1,0,0,2.0,14.0,0.0,11.0,6.0,0.0,,,,0
6763,313,100,27,26.0,26,,R,19,0.0,22,,,,,,,5,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,comas,1963-09-28,French,ligier,French,Engine,27.8,1,0,0,0.0,24.0,0.0,0.0,12.0,0.0,,,,0
6764,313,127,41,15.0,16,,R,20,0.0,21,,,,,,,6,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,gugelmin,1963-04-20,Brazilian,leyton,British,Gearbox,28.3,1,0,0,0.0,22.0,0.0,0.0,14.0,0.0,,,,0
6765,313,57,32,11.0,23,,R,21,0.0,19,,,,,,,5,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,hakkinen,1968-09-28,Finnish,team_lotus,British,Engine,22.8,1,0,0,2.0,15.0,0.0,3.0,9.0,0.0,,,,0
6766,313,88,26,30.0,22,,R,22,0.0,15,,,,,,,5,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,suzuki,1960-09-08,Japanese,lola,British,Engine,30.9,1,0,0,1.0,18.0,0.0,1.0,10.0,0.0,,,,0
6767,313,81,18,24.0,19,,R,23,0.0,14,,,,,,,24,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,morbidelli,1968-01-13,Italian,minardi,Italian,Differential,23.5,1,0,0,0.0,21.0,0.0,3.0,8.0,0.0,,,,0
6768,313,94,18,23.0,10,,R,24,0.0,11,,,,,,,24,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,martini,1961-04-23,Italian,minardi,Italian,Differential,30.3,1,0,0,3.0,13.0,0.0,3.0,8.0,0.0,,,,0
6769,313,103,26,29.0,25,,R,25,0.0,9,,,,,,,7,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,bernard,1964-08-24,French,lola,British,Transmission,26.9,1,0,0,1.0,17.0,0.0,1.0,10.0,0.0,,,,0
6770,313,78,40,34.0,24,,R,26,0.0,0,,,,,,,20,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,larini,1964-03-19,Italian,lambo,Italian,Spun off,27.4,1,0,0,0.0,23.0,0.0,0.0,13.0,0.0,,,,0
6771,313,105,29,9.0,0,,F,27,0.0,0,,,,,,,81,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,alboreto,1956-12-23,Italian,footwork,British,Did not qualify,34.6,1,0,0,0.0,33.0,0.0,0.0,17.0,0.0,,,,0
6772,313,143,32,12.0,0,,F,28,0.0,0,,,,,,,81,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,bartels,1968-03-08,German,team_lotus,British,Did not qualify,23.4,1,0,0,0.0,36.0,0.0,3.0,9.0,0.0,,,,0
6773,313,99,39,17.0,0,,F,29,0.0,0,,,,,,,81,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,tarquini,1962-03-02,Italian,ags,French,Did not qualify,29.4,1,0,0,0.0,26.0,0.0,0.0,16.0,0.0,,,,0
6774,313,128,40,35.0,0,,F,30,0.0,0,,,,,,,81,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,poele,1961-09-30,Belgian,lambo,Italian,Did not qualify,29.8,1,0,0,0.0,27.0,0.0,0.0,13.0,0.0,,,,0
6775,313,129,36,14.0,0,,F,31,0.0,0,,,,,,,97,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,grouillard,1958-09-02,French,fondmetal,Italian,Did not prequalify,32.9,1,0,0,0.0,32.0,0.0,0.0,18.0,0.0,,,,0
6776,313,133,29,10.0,0,,F,32,0.0,0,,,,,,,97,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,caffi,1964-03-18,Italian,footwork,British,Did not prequalify,27.4,1,0,0,0.0,34.0,0.0,0.0,17.0,0.0,,,,0
6777,313,120,39,18.0,0,,F,33,0.0,0,,,,,,,97,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,barbazza,1963-04-02,Italian,ags,French,Did not prequalify,28.3,1,0,0,0.0,35.0,0.0,0.0,16.0,0.0,,,,0
6778,313,142,42,31.0,0,,F,34,0.0,0,,,,,,,97,1991,9,10,German Grand Prix,1991-07-28,hockenheimring,Germany,49.3278,8.56583,103,chaves,1965-02-27,Portuguese,coloni,Italian,Did not prequalify,26.4,1,0,0,0.0,37.0,0.0,0.0,19.0,0.0,,,,0
6779,314,102,1,1.0,1,1.0,1,1,10.0,77,1:49:12.796,6552796.0,,,,,1,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,senna,1960-03-21,Brazilian,mclaren,British,Finished,31.4,0,1,1,61.0,1.0,5.0,83.0,1.0,5.0,,,,0
6780,314,95,3,5.0,3,2.0,2,2,6.0,77,+4.599,6557395.0,,,,,1,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,mansell,1953-08-08,British,williams,British,Finished,38.0,0,1,1,49.0,2.0,3.0,81.0,2.0,4.0,,,,0
6781,314,119,3,6.0,2,3.0,3,3,4.0,77,+15.594,6568390.0,,,,,1,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,patrese,1954-04-17,Italian,williams,British,Finished,37.3,0,1,1,32.0,3.0,1.0,81.0,2.0,4.0,,,,0
6782,314,77,1,2.0,5,4.0,4,4,3.0,77,+21.856,6574652.0,,,,,1,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,berger,1959-08-27,Austrian,mclaren,British,Finished,32.0,0,0,1,22.0,4.0,0.0,83.0,1.0,5.0,,,,0
6783,314,55,6,28.0,6,5.0,5,5,2.0,77,+31.389,6584185.0,,,,,1,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,alesi,1964-06-11,French,ferrari,Italian,Finished,27.2,0,0,1,14.0,7.0,0.0,35.0,3.0,0.0,,,,0
6784,314,122,41,16.0,9,6.0,6,6,1.0,76,,,,,,,11,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,capelli,1963-05-24,Italian,leyton,British,+1 Lap,28.2,0,0,1,1.0,18.0,0.0,1.0,10.0,0.0,,,,0
6785,314,110,17,33.0,17,7.0,7,7,0.0,76,,,,,,,11,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,cesaris,1959-05-31,Italian,jordan,Irish,+1 Lap,32.2,0,0,0,9.0,9.0,0.0,13.0,5.0,0.0,,,,0
6786,314,90,22,19.0,15,8.0,8,8,0.0,76,,,,,,,11,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,moreno,1959-02-11,Brazilian,benetton,Italian,+1 Lap,32.5,0,0,0,5.0,10.0,0.0,23.0,4.0,1.0,,,,0
6787,314,92,17,32.0,16,9.0,9,9,0.0,76,,,,,,,11,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,gachot,1962-12-23,Belgian,jordan,Irish,+1 Lap,28.6,0,0,0,4.0,12.0,0.0,13.0,5.0,0.0,,,,0
6788,314,100,27,26.0,25,10.0,10,10,0.0,75,,,,,,,12,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,comas,1963-09-28,French,ligier,French,+2 Laps,27.9,0,0,0,0.0,25.0,0.0,0.0,13.0,0.0,,,,0
6789,314,127,41,15.0,13,11.0,11,11,0.0,75,,,,,,,12,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,gugelmin,1963-04-20,Brazilian,leyton,British,+2 Laps,28.3,0,0,0,0.0,23.0,0.0,1.0,10.0,0.0,,,,0
6790,314,131,25,4.0,8,12.0,12,12,0.0,75,,,,,,,12,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,modena,1963-05-12,Italian,tyrrell,British,+2 Laps,28.2,0,0,0,9.0,8.0,0.0,11.0,6.0,0.0,,,,0
6791,314,81,18,24.0,23,13.0,13,13,0.0,75,,,,,,,12,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,morbidelli,1968-01-13,Italian,minardi,Italian,+2 Laps,23.6,0,0,0,0.0,22.0,0.0,3.0,8.0,0.0,,,,0
6792,314,57,32,11.0,26,14.0,14,14,0.0,74,,,,,,,13,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,hakkinen,1968-09-28,Finnish,team_lotus,British,+3 Laps,22.9,0,0,0,2.0,15.0,0.0,3.0,9.0,0.0,,,,0
6793,314,138,25,3.0,14,15.0,15,15,0.0,74,,,,,,,13,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,satoru_nakajima,1953-02-23,Japanese,tyrrell,British,+3 Laps,38.5,0,0,0,2.0,14.0,0.0,11.0,6.0,0.0,,,,0
6794,314,78,40,34.0,24,16.0,16,16,0.0,74,,,,,,,13,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,larini,1964-03-19,Italian,lambo,Italian,+3 Laps,27.4,0,0,0,0.0,24.0,0.0,0.0,14.0,0.0,,,,0
6795,314,123,27,25.0,19,17.0,17,17,0.0,71,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,boutsen,1957-07-13,Belgian,ligier,French,Engine,34.1,1,0,0,0.0,21.0,0.0,0.0,13.0,0.0,,,,0
6796,314,94,18,23.0,18,,R,18,0.0,65,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,martini,1961-04-23,Italian,minardi,Italian,Engine,30.3,1,0,0,3.0,13.0,0.0,3.0,8.0,0.0,,,,0
6797,314,87,34,8.0,20,,R,19,0.0,62,,,,,,,27,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,blundell,1966-04-08,British,brabham,British,Tyre,25.3,1,0,0,0.0,26.0,0.0,0.0,15.0,0.0,,,,0
6798,314,84,34,7.0,10,,R,20,0.0,59,,,,,,,68,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,brundle,1959-06-01,British,brabham,British,Physical,32.2,1,0,0,0.0,30.0,0.0,0.0,15.0,0.0,,,,0
6799,314,109,35,22.0,12,,R,21,0.0,49,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,lehto,1966-01-31,Finnish,dallara,Italian,Engine,25.5,1,0,0,4.0,11.0,0.0,5.0,7.0,0.0,,,,0
6800,314,137,22,20.0,11,,R,22,0.0,38,,,,,,,6,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,piquet,1952-08-17,Brazilian,benetton,Italian,Gearbox,39.0,1,0,0,18.0,6.0,1.0,23.0,4.0,1.0,,,,0
6801,314,103,26,29.0,21,,R,23,0.0,38,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,bernard,1964-08-24,French,lola,British,Engine,27.0,1,0,0,1.0,17.0,0.0,1.0,11.0,0.0,,,,0
6802,314,88,26,30.0,22,,R,24,0.0,38,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,suzuki,1960-09-08,Japanese,lola,British,Engine,30.9,1,0,0,1.0,19.0,0.0,1.0,11.0,0.0,,,,0
6803,314,139,35,21.0,7,,R,25,0.0,37,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,pirro,1962-01-12,Italian,dallara,Italian,Engine,29.6,1,0,0,1.0,16.0,0.0,5.0,7.0,0.0,,,,0
6804,314,117,6,27.0,4,,R,26,0.0,28,,,,,,,5,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,prost,1955-02-24,French,ferrari,Italian,Engine,36.5,1,0,0,21.0,5.0,0.0,35.0,3.0,0.0,,,,0
6805,314,129,36,14.0,0,,F,27,0.0,0,,,,,,,81,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,grouillard,1958-09-02,French,fondmetal,Italian,Did not qualify,32.9,1,0,0,0.0,32.0,0.0,0.0,18.0,0.0,,,,0
6806,314,105,29,9.0,0,,F,28,0.0,0,,,,,,,81,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,alboreto,1956-12-23,Italian,footwork,British,Did not qualify,34.6,1,0,0,0.0,33.0,0.0,0.0,17.0,0.0,,,,0
6807,314,128,40,35.0,0,,F,29,0.0,0,,,,,,,81,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,poele,1961-09-30,Belgian,lambo,Italian,Did not qualify,29.9,1,0,0,0.0,28.0,0.0,0.0,14.0,0.0,,,,0
6808,314,143,32,12.0,0,,F,30,0.0,0,,,,,,,81,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,bartels,1968-03-08,German,team_lotus,British,Did not qualify,23.4,1,0,0,0.0,36.0,0.0,3.0,9.0,0.0,,,,0
6809,314,99,39,17.0,0,,F,31,0.0,0,,,,,,,97,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,tarquini,1962-03-02,Italian,ags,French,Did not prequalify,29.4,1,0,0,0.0,27.0,0.0,0.0,16.0,0.0,,,,0
6810,314,133,29,10.0,0,,F,32,0.0,0,,,,,,,97,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,caffi,1964-03-18,Italian,footwork,British,Did not prequalify,27.4,1,0,0,0.0,34.0,0.0,0.0,17.0,0.0,,,,0
6811,314,120,39,18.0,0,,F,33,0.0,0,,,,,,,97,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,barbazza,1963-04-02,Italian,ags,French,Did not prequalify,28.4,1,0,0,0.0,35.0,0.0,0.0,16.0,0.0,,,,0
6812,314,142,42,31.0,0,,F,34,0.0,0,,,,,,,97,1991,10,11,Hungarian Grand Prix,1991-08-11,hungaroring,Hungary,47.5789,19.2486,264,chaves,1965-02-27,Portuguese,coloni,Italian,Did not prequalify,26.5,1,0,0,0.0,37.0,0.0,0.0,19.0,0.0,,,,0
6813,315,102,1,1.0,1,1.0,1,1,10.0,44,1:27:17.669,5237669.0,,,,,1,1991,11,13,Belgian Grand Prix,1991-08-25,spa,Belgium,50.4372,5.97139,401,senna,1960-03-21,Brazilian,mclaren,British,Finished,31.4,0,1,1,71.0,1.0,6.0,99.0,1.0,6.0,,,,0
6814,315,77,1,2.0,4,2.0,2,2,6.0,44,+1.901,5239570.0,,,,,1,1991,11,13,Belgian Grand Prix,1991-08-25,spa,Belgium,50.4372,5.97139,401,berger,1959-08-27,Austrian,mclaren,British,Finished,32.0,0,1,1,28.0,4.0,0.0,99.0,1.0,6.0,,,,0
